"","method","variate","design","number","RMSE"
"2530","intensity","AGB","clusterGapped",33,25.7498880882676
"2531","intensity","AGB","clusterGapped",34,25.4039237501986
"2532","intensity","AGB","clusterGapped",35,23.7231188050258
"2533","intensity","AGB","clusterGapped",36,26.5474166278951
"2534","intensity","AGB","clusterGapped",37,25.5205532886747
"2535","intensity","AGB","clusterGapped",38,25.3524658513814
"2536","intensity","AGB","clusterGapped",39,28.369650136776
"2537","intensity","AGB","clusterGapped",40,24.2388566440739
"2538","intensity","AGB","clusterGapped",41,24.8288762193972
"2539","intensity","AGB","clusterGapped",42,27.2522368214152
"2540","intensity","AGB","clusterGapped",43,23.9478133448081
"2541","intensity","AGB","clusterGapped",44,24.3569058218086
"2542","intensity","AGB","clusterGapped",45,26.0187041232468
"2543","intensity","AGB","clusterGapped",46,23.365769783944
"2544","intensity","AGB","clusterGapped",47,27.1747064330498
"2545","intensity","AGB","clusterGapped",48,26.4860010530153
"2546","intensity","AGB","clusterGapped",49,26.1361540332957
"2547","intensity","AGB","clusterGapped",50,29.4058247688782
"2548","intensity","AGB","clusterGapped",51,27.5361667984384
"2549","intensity","AGB","clusterGapped",52,29.1226278684031
"2550","intensity","AGB","clusterGapped",53,26.5884968054101
"2551","intensity","AGB","clusterGapped",54,21.788165067633
"2552","intensity","AGB","clusterGapped",55,24.1352168971302
"2553","intensity","AGB","clusterGapped",56,24.2716189695104
"2554","intensity","AGB","clusterGapped",57,23.5939299428426
"2555","intensity","AGB","clusterGapped",58,22.4133469532776
"2556","intensity","AGB","clusterGapped",59,27.1715249337141
"2557","intensity","AGB","clusterGapped",60,24.610810672853
"2558","intensity","AGB","clusterGapped",61,20.0729031616441
"2559","intensity","AGB","clusterGapped",62,21.8840843719733
"2560","intensity","AGB","clusterGapped",63,24.6982827695067
"2561","intensity","AGB","clusterGapped",64,25.0147460978079
"2562","intensity","AGB","clusterGapped",65,25.1992553430363
"2563","intensity","AGB","clusterGapped",66,30.1024921652578
"2564","intensity","AGB","clusterGapped",67,22.7002600759494
"2565","intensity","AGB","clusterGapped",68,22.2183535518921
"2566","intensity","AGB","clusterGapped",69,24.9604757068031
"2567","intensity","AGB","clusterGapped",70,28.9746941228272
"2568","intensity","AGB","clusterGapped",71,23.887786696233
"2569","intensity","AGB","clusterGapped",72,20.4893059364618
"2570","intensity","AGB","clusterGapped",73,26.5269593032124
"2571","intensity","AGB","clusterGapped",74,28.1364691649544
"2572","intensity","AGB","clusterGapped",75,21.5057358728475
"2573","intensity","AGB","clusterGapped",76,24.0672291636824
"2574","intensity","AGB","clusterGapped",77,30.4021537498056
"2575","intensity","AGB","clusterGapped",78,25.4388524000904
"2576","intensity","AGB","clusterGapped",79,25.6486922904945
"2577","intensity","AGB","clusterGapped",80,30.1759070138019
"2578","intensity","AGB","clusterGapped",81,24.1697019669249
"2579","intensity","AGB","clusterGapped",82,28.9623378979576
"2580","intensity","AGB","clusterGapped",83,26.0813959770927
"2581","intensity","AGB","clusterGapped",84,23.0228368815348
"2582","intensity","AGB","clusterGapped",85,26.9664953169016
"2583","intensity","AGB","clusterGapped",86,26.2547095919768
"2584","intensity","AGB","clusterGapped",87,22.0032671951154
"2585","intensity","AGB","clusterGapped",88,26.3158378894087
"2586","intensity","AGB","clusterGapped",89,28.1347715952948
"2587","intensity","AGB","clusterGapped",90,24.8604402166811
"2588","intensity","AGB","clusterGapped",91,18.7824934503058
"2589","intensity","AGB","clusterGapped",92,22.2592387343218
"2590","intensity","AGB","clusterGapped",93,22.9492372593326
"2591","intensity","AGB","clusterGapped",94,22.689419867315
"2592","intensity","AGB","clusterGapped",95,30.3891875118166
"2593","intensity","AGB","clusterGapped",96,26.1163275432073
"2594","intensity","AGB","clusterGapped",97,26.2259424338416
"2595","intensity","AGB","clusterGapped",98,29.0462287193419
"2596","intensity","AGB","clusterGapped",99,23.9524224839853
"2597","intensity","AGB","clusterGapped",100,30.5322256966256
"2598","intensity","AGB","clusterMedium",1,26.6937892841381
"2599","intensity","AGB","clusterMedium",2,27.3140796694536
"2600","intensity","AGB","clusterMedium",3,28.4685732829835
"2601","intensity","AGB","clusterMedium",4,26.0494438672819
"2602","intensity","AGB","clusterMedium",5,28.2389472424668
"2603","intensity","AGB","clusterMedium",6,29.6548483472925
"2604","intensity","AGB","clusterMedium",7,28.6559942484221
"2605","intensity","AGB","clusterMedium",8,29.4436019483237
"2606","intensity","AGB","clusterMedium",9,29.3371720905537
"2607","intensity","AGB","clusterMedium",10,27.7998458490581
"2608","intensity","AGB","clusterMedium",11,25.0201389193272
"2609","intensity","AGB","clusterMedium",12,30.008181017743
"2610","intensity","AGB","clusterMedium",13,28.3382333287778
"2611","intensity","AGB","clusterMedium",14,28.1264872797259
"2612","intensity","AGB","clusterMedium",15,28.1848243316051
"2613","intensity","AGB","clusterMedium",16,29.1212149908318
"2614","intensity","AGB","clusterMedium",17,27.542436108173
"2615","intensity","AGB","clusterMedium",18,25.8379346177408
"2616","intensity","AGB","clusterMedium",19,31.1949571392239
"2617","intensity","AGB","clusterMedium",20,28.2587502007952
"2618","intensity","AGB","clusterMedium",21,25.9780272014151
"2619","intensity","AGB","clusterMedium",22,30.7582678681516
"2620","intensity","AGB","clusterMedium",23,27.7852732752385
"2621","intensity","AGB","clusterMedium",24,27.1923425891866
"2622","intensity","AGB","clusterMedium",25,29.7212824403891
"2623","intensity","AGB","clusterMedium",26,26.5090569381296
"2624","intensity","AGB","clusterMedium",27,27.9282531798104
"2625","intensity","AGB","clusterMedium",28,28.7835563324334
"2626","intensity","AGB","clusterMedium",29,29.1281635698046
"2627","intensity","AGB","clusterMedium",30,26.8664483117119
"2628","intensity","AGB","clusterMedium",31,26.4328851843737
"2629","intensity","AGB","clusterMedium",32,28.2138676344214
"2630","intensity","AGB","clusterMedium",33,31.0465708593344
"2631","intensity","AGB","clusterMedium",34,28.1792417844029
"2632","intensity","AGB","clusterMedium",35,27.6771540855522
"2633","intensity","AGB","clusterMedium",36,27.160885573399
"2634","intensity","AGB","clusterMedium",37,30.0445327686889
"2635","intensity","AGB","clusterMedium",38,28.6716450363042
"2636","intensity","AGB","clusterMedium",39,28.8100376761053
"2637","intensity","AGB","clusterMedium",40,28.7253471218657
"2638","intensity","AGB","clusterMedium",41,24.4852624176161
"2639","intensity","AGB","clusterMedium",42,30.6470027574694
"2640","intensity","AGB","clusterMedium",43,30.9765189916835
"2641","intensity","AGB","clusterMedium",44,31.2089162060055
"2642","intensity","AGB","clusterMedium",45,29.0223616962962
"2643","intensity","AGB","clusterMedium",46,28.754919413731
"2644","intensity","AGB","clusterMedium",47,26.7214336266897
"2645","intensity","AGB","clusterMedium",48,28.8384300932485
"2646","intensity","AGB","clusterMedium",49,28.1777280524067
"2647","intensity","AGB","clusterMedium",50,27.5265646078488
"2648","intensity","AGB","clusterMedium",51,29.0868153510426
"2649","intensity","AGB","clusterMedium",52,28.4529263957249
"2650","intensity","AGB","clusterMedium",53,27.8366633349088
"2651","intensity","AGB","clusterMedium",54,27.5988971708681
"2652","intensity","AGB","clusterMedium",55,27.7551961525174
"2653","intensity","AGB","clusterMedium",56,30.8354856998621
"2654","intensity","AGB","clusterMedium",57,26.0687099172847
"2655","intensity","AGB","clusterMedium",58,29.9042588381589
"2656","intensity","AGB","clusterMedium",59,29.3431940863901
"2657","intensity","AGB","clusterMedium",60,28.4182347994215
"2658","intensity","AGB","clusterMedium",61,28.4336025944339
"2659","intensity","AGB","clusterMedium",62,26.9856857791569
"2660","intensity","AGB","clusterMedium",63,29.3397415366319
"2661","intensity","AGB","clusterMedium",64,27.9732923106951
"2662","intensity","AGB","clusterMedium",65,29.8315120328431
"2663","intensity","AGB","clusterMedium",66,26.860544819612
"2664","intensity","AGB","clusterMedium",67,29.3711452741426
"2665","intensity","AGB","clusterMedium",68,28.404183747716
"2666","intensity","AGB","clusterMedium",69,29.09855851737
"2667","intensity","AGB","clusterMedium",70,30.2535262395654
"2668","intensity","AGB","clusterMedium",71,27.1372792119239
"2669","intensity","AGB","clusterMedium",72,27.8930739393462
"2670","intensity","AGB","clusterMedium",73,27.9481668396913
"2671","intensity","AGB","clusterMedium",74,28.5804704607368
"2672","intensity","AGB","clusterMedium",75,28.2016593232849
"2673","intensity","AGB","clusterMedium",76,28.7616636719714
"2674","intensity","AGB","clusterMedium",77,27.0696375789396
"2675","intensity","AGB","clusterMedium",78,29.8514759552124
"2676","intensity","AGB","clusterMedium",79,28.0362545837422
"2677","intensity","AGB","clusterMedium",80,29.5670001751712
"2678","intensity","AGB","clusterMedium",81,29.7912411740316
"2679","intensity","AGB","clusterMedium",82,30.3077883943831
"2680","intensity","AGB","clusterMedium",83,28.2685275309291
"2681","intensity","AGB","clusterMedium",84,26.9786597008884
"2682","intensity","AGB","clusterMedium",85,29.7600848117246
"2683","intensity","AGB","clusterMedium",86,28.2592272831348
"2684","intensity","AGB","clusterMedium",87,28.3147554645209
"2685","intensity","AGB","clusterMedium",88,26.1127130449639
"2686","intensity","AGB","clusterMedium",89,27.5827141725875
"2687","intensity","AGB","clusterMedium",90,28.8202146700657
"2688","intensity","AGB","clusterMedium",91,29.504985979781
"2689","intensity","AGB","clusterMedium",92,27.5872626132215
"2690","intensity","AGB","clusterMedium",93,28.1356505080615
"2691","intensity","AGB","clusterMedium",94,27.7092482923645
"2692","intensity","AGB","clusterMedium",95,29.8512772500732
"2693","intensity","AGB","clusterMedium",96,26.6944079232534
"2694","intensity","AGB","clusterMedium",97,30.222317969797
"2695","intensity","AGB","clusterMedium",98,29.0965799025966
"2696","intensity","AGB","clusterMedium",99,28.9255821721107
"2697","intensity","AGB","clusterMedium",100,31.7026916023601
"2698","intensity","AGB","clusterStrong",1,23.9018816528694
"2699","intensity","AGB","clusterStrong",2,30.8672139467649
"2700","intensity","AGB","clusterStrong",3,27.7866120506871
"2701","intensity","AGB","clusterStrong",4,23.4551148607477
"2702","intensity","AGB","clusterStrong",5,25.1811912959738
"2703","intensity","AGB","clusterStrong",6,25.8804867505747
"2704","intensity","AGB","clusterStrong",7,26.1697833747423
"2705","intensity","AGB","clusterStrong",8,27.9147514862571
"2706","intensity","AGB","clusterStrong",9,30.5826317543445
"2707","intensity","AGB","clusterStrong",10,26.5378281136931
"2708","intensity","AGB","clusterStrong",11,27.5978789348993
"2709","intensity","AGB","clusterStrong",12,23.4757243562937
"2710","intensity","AGB","clusterStrong",13,31.055455393169
"2711","intensity","AGB","clusterStrong",14,28.9311080891687
"2712","intensity","AGB","clusterStrong",15,24.8531373366726
"2713","intensity","AGB","clusterStrong",16,27.3689966967622
"2714","intensity","AGB","clusterStrong",17,26.5210173455748
"2715","intensity","AGB","clusterStrong",18,27.5550688551495
"2716","intensity","AGB","clusterStrong",19,24.1816758993086
"2717","intensity","AGB","clusterStrong",20,26.6880141828298
"2718","intensity","AGB","clusterStrong",21,26.4202672302323
"2719","intensity","AGB","clusterStrong",22,27.4941657142072
"2720","intensity","AGB","clusterStrong",23,30.3259104896599
"2721","intensity","AGB","clusterStrong",24,30.1572390316265
"2722","intensity","AGB","clusterStrong",25,30.2881461165317
"2723","intensity","AGB","clusterStrong",26,35.5098110131729
"2724","intensity","AGB","clusterStrong",27,27.8675158282144
"2725","intensity","AGB","clusterStrong",28,20.5390200109562
"2726","intensity","AGB","clusterStrong",29,29.5004758093028
"2727","intensity","AGB","clusterStrong",30,30.5837855721789
"2728","intensity","AGB","clusterStrong",31,30.1652689827206
"2729","intensity","AGB","clusterStrong",32,29.1735838455697
"2730","intensity","AGB","clusterStrong",33,29.3915178075425
"2731","intensity","AGB","clusterStrong",34,31.1499384133009
"2732","intensity","AGB","clusterStrong",35,28.3844573650272
"2733","intensity","AGB","clusterStrong",36,28.0996327618855
"2734","intensity","AGB","clusterStrong",37,22.2516851844046
"2735","intensity","AGB","clusterStrong",38,32.0741741380573
"2736","intensity","AGB","clusterStrong",39,31.0787999541158
"2737","intensity","AGB","clusterStrong",40,26.4930153990516
"2738","intensity","AGB","clusterStrong",41,27.7102726034596
"2739","intensity","AGB","clusterStrong",42,31.5258517597697
"2740","intensity","AGB","clusterStrong",43,22.844592716579
"2741","intensity","AGB","clusterStrong",44,29.2770498871935
"2742","intensity","AGB","clusterStrong",45,27.046616212836
"2743","intensity","AGB","clusterStrong",46,29.4346571875136
"2744","intensity","AGB","clusterStrong",47,28.8402181145906
"2745","intensity","AGB","clusterStrong",48,29.7541369840621
"2746","intensity","AGB","clusterStrong",49,24.0442651095035
"2747","intensity","AGB","clusterStrong",50,31.0929886222898
"2748","intensity","AGB","clusterStrong",51,29.232520384045
"2749","intensity","AGB","clusterStrong",52,23.0740549424606
"2750","intensity","AGB","clusterStrong",53,23.8899881946672
"2751","intensity","AGB","clusterStrong",54,29.6322426733593
"2752","intensity","AGB","clusterStrong",55,28.7817162769606
"2753","intensity","AGB","clusterStrong",56,29.3820418443686
"2754","intensity","AGB","clusterStrong",57,28.7922478993278
"2755","intensity","AGB","clusterStrong",58,25.1415040881003
"2756","intensity","AGB","clusterStrong",59,32.4988686908747
"2757","intensity","AGB","clusterStrong",60,24.2959078813785
"2758","intensity","AGB","clusterStrong",61,29.1884270992594
"2759","intensity","AGB","clusterStrong",62,26.5396378666703
"2760","intensity","AGB","clusterStrong",63,32.2820122287444
"2761","intensity","AGB","clusterStrong",64,30.0411170884137
"2762","intensity","AGB","clusterStrong",65,23.653151031385
"2763","intensity","AGB","clusterStrong",66,31.176386153636
"2764","intensity","AGB","clusterStrong",67,28.5656160166777
"2765","intensity","AGB","clusterStrong",68,24.5951780354258
"2766","intensity","AGB","clusterStrong",69,33.8469644863995
"2767","intensity","AGB","clusterStrong",70,30.7590921354676
"2768","intensity","AGB","clusterStrong",71,29.9298849008575
"2769","intensity","AGB","clusterStrong",72,23.3739825249317
"2770","intensity","AGB","clusterStrong",73,28.6324444443444
"2771","intensity","AGB","clusterStrong",74,24.9654828096066
"2772","intensity","AGB","clusterStrong",75,26.2861458777324
"2773","intensity","AGB","clusterStrong",76,30.6750305988706
"2774","intensity","AGB","clusterStrong",77,29.5742189749714
"2775","intensity","AGB","clusterStrong",78,28.1069948971415
"2776","intensity","AGB","clusterStrong",79,25.3412228762189
"2777","intensity","AGB","clusterStrong",80,27.3407621747876
"2778","intensity","AGB","clusterStrong",81,26.6468469499557
"2779","intensity","AGB","clusterStrong",82,26.4915674856285
"2780","intensity","AGB","clusterStrong",83,28.5614028697928
"2781","intensity","AGB","clusterStrong",84,25.795474291859
"2782","intensity","AGB","clusterStrong",85,30.6151639912138
"2783","intensity","AGB","clusterStrong",86,27.6546611056188
"2784","intensity","AGB","clusterStrong",87,30.0632203583455
"2785","intensity","AGB","clusterStrong",88,24.3601698465189
"2786","intensity","AGB","clusterStrong",89,29.0176565387598
"2787","intensity","AGB","clusterStrong",90,30.9341364607727
"2788","intensity","AGB","clusterStrong",91,29.4498906973843
"2789","intensity","AGB","clusterStrong",92,26.4984967069456
"2790","intensity","AGB","clusterStrong",93,26.5027718766948
"2791","intensity","AGB","clusterStrong",94,24.2679787002018
"2792","intensity","AGB","clusterStrong",95,26.2382396367222
"2793","intensity","AGB","clusterStrong",96,28.8618720359786
"2794","intensity","AGB","clusterStrong",97,28.8579576213004
"2795","intensity","AGB","clusterStrong",98,27.4466667566716
"2796","intensity","AGB","clusterStrong",99,30.4751050658993
"2797","intensity","AGB","clusterStrong",100,26.6405377409207
"2798","intensity","AGB","regular",1,30.2911694624997
"2799","intensity","AGB","regular",2,28.8416827192308
"2800","intensity","AGB","regular",3,27.4995550634173
